UNITID_P,Latitude,Longitude
199847002,36.10000965306122,-80.24024365306123
199856003,35.868117,-78.54172716922439
218955001,33.659501,-79.8165276
218973002,34.942115900000005,-81.8379569562154
218991001,34.9343908,-80.9940842541939
219000001,43.5240975,-96.7387335751497
219037001,44.087460693877546,-103.1958171632653
219046001,44.49815045,-103.87285405608748
219091001,43.697873,-98.032572
219453001,43.554598000000006,-96.74749215306122
219471002,43.59915255,-96.7809640292507
219602001,36.5315448,-87.3560779
219639001,35.14075735,-90.02743646317424
219718001,36.14145385,-88.51552576233773
219718007,36.2902689,-88.3191663
219806001,36.12188918214952,-83.49233063897468
219824004,35.0434665,-85.6846905
219824005,35.495379,-85.010169
219833001,35.128969600000005,-89.98022497909133
219842001,35.16289927872582,-84.86854681778638
219888001,35.61851087240683,-87.10090036682266
219888002,35.378931667410924,-87.98875014381404
219888005,35.43443265563735,-86.77843271946738
219888006,35.92292866400148,-86.81538368141639
219994001,35.9961353,-87.3273717
219994002,36.5861846,-87.2581909
220075002,36.5608207,-82.64028073207638
220075003,36.3441955,-82.24075709586933
220075005,36.547781,-82.562944
220075006,35.852495,-83.5419669
220075008,35.59696837209302,-82.56000802325582
220127005,36.4792859,-81.79706
418524001,41.425641,-79.687638
418542001,40.3405052,-76.39119702956268
418658002,40.35564048169912,-79.9376039663283
418889001,36.61526763265306,-87.42937097959184
418913001,31.784677,-106.459758
419183002,36.13929660845568,-120.35976827127068
419217001,25.7411276,-80.2142781767664
419235001,32.51056706555117,-84.93054680558687
419280001,37.08466734693877,-94.51005969387757
419633001,31.420048798339725,-100.47031215686351
419712001,18.23259136734693,-66.036477
419721001,18.0110784,-66.6367081
420024001,36.7659587,-76.22772806221079
420246001,33.408684,-111.89497911963622
420325001,41.1143581,-74.0648568
420343001,41.084236,-74.1484698708866
420398001,29.4691548,-98.7057169
420431001,33.000330043452145,-82.84186026637754
420431002,32.96279649300316,-82.83648928197735
420440002,43.40564285000001,-70.69740073799862
100663002,34.719816,-86.582288
100706001,34.7189363,-86.6374919
100760001,32.92499278830759,-85.94800050868906
100760003,33.43526,-86.086606
100760004,32.503367519277106,-86.42768109953543
100812001,34.8060684,-86.9651364291035
100858001,32.60471105,-85.48279062089341
100858002,46.3144754,11.0480288
100858005,33.51647889795918,-86.81774108163265
100858006,32.6118107,-85.43694166226194
100858007,32.6074533,-85.4817293
100858008,32.68249,-85.508237
100858011,32.37701195446968,-86.29956028153293
100858012,33.51559418367347,-86.80628208163265
100858014,30.689823,-88.045395
100937001,33.51316,-86.849416
101028001,32.42909295818755,-85.0294945283175
101161002,30.52295481632653,-87.90253659183674
101161003,30.298169,-87.683249
101161004,31.1022138,-87.0862756
101161008,31.871155783434947,-88.31555331214356
101161009,31.51269939177683,-87.89395789138472
101277001,34.277689385322724,-86.19718984818755
101286004,31.836367648380996,-85.16581350219484
101365001,33.470972,-86.824393
101471001,32.58234417810123,-86.39108807967892
101480001,33.8249359,-85.76410953844884
101505004,32.87240475,-86.62152078430515
101514002,34.74228919127517,-86.65280794966442
101514004,34.605282849999995,-86.98576441887928
101569002,33.36954593558715,-86.9954202633839
101602002,31.3055054245734,-86.25512649244057
101602003,31.84753844897959,-86.62682687755103
101648001,32.624483048686194,-87.31833324165258
101675001,33.48109865,-86.90911015439585
101736001,34.740338,-87.6775438
101736002,34.343733400000005,-87.7309114205456
101879002,34.821231049999994,-87.65919046495817
102030003,30.7009136,-88.09299702012882
102030004,30.66194864,-88.08836808
102049002,46.3144754,11.0480288
102067001,33.069772,-87.564326
102270001,33.200947,-87.58328633873036
102313002,32.1861252,-86.117461
102368002,32.423549,-85.029837
102368005,33.483719592124665,-82.08583673874499
102368007,33.483719592124665,-82.08583673874499
102429001,33.837373618700575,-87.26492467508099
102429002,33.750576,-87.049616
102429003,33.72584195,-87.81840246008414
102429004,34.124918040816326,-87.98984287755103
102553001,61.1886082,-149.8379308
102553003,60.4877764,-151.1306665
102553005,57.80763565274534,-152.36767328260467
102553007,61.134274,-146.3554715
102553009,61.2146716,-149.82978793698513
102580001,61.5984652,-149.1116399896245
102614007,64.841012,-147.72648485515396
102632001,58.39233645,-134.64781229447976
102632002,55.355043,-131.67732
102632003,57.0518743,-135.35182773935085
102669001,61.1888471,-149.8098437
102845002,61.58160406963239,-149.46973556181135
102845010,34.41562770499582,-118.46837538626562
102845014,46.8481798,-114.0188489
102845015,36.74819232601845,-108.1655325506016
103741001,32.23592846938776,-110.9276684489796
103893009,33.5659811,-112.10427322655894
103954001,32.23626157282233,-110.87240090282232
104160002,32.70314295,-114.61103978274394
104160004,32.603935428571425,-114.71004266666668
104160005,34.15039710204082,-114.28567220408162
104179005,31.562609645161288,-110.24747787096774
104346002,32.8487462,-110.7028107
104346005,32.87947342857142,-111.74193257142856
104346013,33.16170068076864,-111.54005716401228
104425004,32.26116725628141,-109.84145914070352
104425005,31.560883,-110.3545158
104425006,31.95226898964867,-110.34184731469588
104577001,32.84556775,-109.76204377802664
104665001,33.567477261059736,-111.94263191181888
104708001,33.57097265,-112.19062372210072
104708002,33.71074075,-112.18703724325582
105145003,33.45508475,-112.04326239469322
105154001,33.389666,-111.87020543176769
105154002,33.4551143,-111.67639664733848
105154003,33.41876765000001,-111.82796719983348
105206002,34.49621531477594,-114.34358644740394
105330001,35.18008625,-111.65769980032915
105330003,33.29553575,-111.7941113987554
105330005,33.389666,-111.87020543176769
105330006,33.480764449999995,-112.34573736324032
105330007,33.57097265,-112.19062372210072
105330009,35.2702299,-114.0268497
105330010,33.6262927,-112.11818102035792
105330011,33.652006650000004,-112.01169069673702
105330012,33.4805182,-112.087543
105330013,33.5122411,-111.880364
105330014,34.2431437,-110.0544201
105330016,33.38193475,-112.03407350966162
105330018,32.22505613772684,-111.01200789775592
105330025,33.45281655,-112.0658882325565
105330033,35.0631578,-114.58668018040052
105330034,34.49621531477594,-114.34358644740394
105428001,33.4805182,-112.087543
105428002,33.4562005,-112.07550467785236
105428003,33.4906714,-112.07863375005496
105525010,32.2357696112692,-110.99635699559045
105525011,32.16316794949495,-110.97038317171716
105543001,35.104916149999994,-106.59479111326203
105589001,34.54448776112345,-112.47637028848722
105668002,33.63711255,-112.33020046504188
105668005,33.43942165,-112.34999882004766
105668006,33.45539142157239,-112.08247249258244
105668008,33.3924132,-111.8945567
105668010,33.55296228571429,-112.09636957142858
105668011,33.3924132,-111.8945567
105668013,33.48037393877551,-112.13718
105747001,33.5122411,-111.880364
105792001,33.38193475,-112.03407350966162
105792002,33.3621627,-111.9621021583842
105792004,33.374948,-112.15310054954848
105899001,33.6218778,-112.1813589
106148001,34.54519939828411,-112.45592463465582
106148002,34.739758,-112.05423438095238
106148004,34.59746454853956,-112.3415125637587
106148005,34.85006960655369,-111.8318271384277
106245001,34.7210884,-92.33951162121744
106245002,34.7357361,-92.26288074984036
106245004,34.74626695,-92.25839996761856
106263002,36.0777979,-94.15898457036693
106342001,35.7764261,-91.62423939520048
106351001,34.753978,-92.265885
106467002,35.49708424442222,-93.8428330079242
106467003,35.258234,-93.120896
106485001,33.5906957286248,-91.81076525165427
106485003,33.6434729,-91.3850521
106494001,34.890632,-92.103677
106625001,36.24086095,-90.95183510522332
106625002,36.08755011608143,-90.4701899355432
106713001,35.084539,-92.445715
106795003,33.68462012052296,-94.13592743482542
106810001,36.066337,-90.584685
106883001,35.0417579,-90.7673336
106908001,34.789526,-92.222844
106908002,35.21427995918367,-97.485925122449
107044001,35.8302715,-92.5594994
107044003,36.324032,-94.186328
107044004,46.3144754,11.0480288
107044005,46.3144754,11.0480288
107044006,35.10428,-89.915661
107044007,46.3144754,11.0480288
107044009,46.3144754,11.0480288
107044010,46.3144754,11.0480288
107044011,46.3144754,11.0480288
107099001,34.496223,-93.038204
107123001,34.18804475,-92.01778763263852
107141005,46.3144754,11.0480288
107293001,35.38092724489796,-94.4162410612245
107327002,35.93809536734694,-90.25813597959184
107460001,36.2195306,-93.0877489
107488001,36.1781481,-94.11423658084726
107549001,36.05537091758356,-91.89793229150156
107549002,35.8568413,-92.0881849
107549005,36.2433517,-91.5990365
107558001,35.47863885,-93.46558900601369
107585001,35.17230335,-92.72924321244614
107637001,34.211743049999995,-92.02833351806647
107655001,33.21498411111111,-92.66384033333333
107664001,34.78499070584054,-92.29905149779007
107725002,33.4746583,-94.00463600615169
107743001,34.5912169,-94.2202104
107789001,36.1263965,-94.15387339423076
107831001,35.239008369534844,-91.73535761266557
107840001,34.75907895918367,-92.26153093877552
107877001,36.1250747,-90.9391903
107983001,33.293729,-93.23282739939236
108232001,37.776019000000005,-122.39870869233974
108667001,37.78246115,-122.27939789367927
108852001,34.09502883673469,-118.3439916734694
108870001,34.10634659731544,-118.3093437852349
108977001,34.069635136949096,-117.93755264264844
109040001,34.078965,-118.2930197142857
109208002,38.65590189261745,-121.51365545637584
109785001,34.1307355,-117.8896377
109785002,34.066032842952296,-117.2918539148151
109785008,33.556300038114806,-117.17880378401608
109819001,35.40876565,-118.97202598366874
109819002,35.3432702,-119.10688414249373
109819004,35.378241,-119.018688
110060001,33.84230525,-117.94110051752864
110097013,40.6089439,-73.96244226138434
110219001,33.4377971,-111.9440223
110316001,37.7747168367347,-122.416462877551
110334001,36.988154,-121.924494
110334002,36.91044090243903,-121.75539968292682
110361007,33.908535920366624,-117.45974807772762
110370001,37.7678329,-122.40129634286436
110413007,46.3144754,11.0480288
110413008,46.3144754,11.0480288
110413009,46.3144754,11.0480288
110468002,36.76686,-119.720568
110529001,34.05020965,-117.81478935
110556002,36.32194220408163,-119.3143028367347
110574001,37.65552355,-122.05587721694027
110574002,37.9496002,-121.960641
110592001,34.066494899999995,-118.16714151663224
110592002,34.0457316,-118.2583612
110592003,34.083937,-118.151796
110617001,38.5600476,-121.4218876
110635003,38.90651435,-77.03737669188929
110644002,38.5520732,-121.4508645
110653001,33.64294685,-117.84016055716224
110671001,33.9753122,-117.3362121
110671002,33.772875,-116.354769
110699004,37.83679355,-122.2670841921262
110699005,36.74418573524902,-119.78167136732226
110714001,36.977383642396106,-122.05493567193771
110778001,37.430388,-122.10870220175832
110778002,33.6950437,-117.92154612186935
110875001,37.641823,-120.9928371
111188002,38.074009,-122.230867
111391001,32.721739,-117.162491
111717001,37.3229712,-121.88731970639854
111762001,36.93302410204082,-121.7673087142857
111799001,36.70785192118089,-121.65311039273782
111896003,37.36094437996057,-118.4534455485272
111896004,37.639959,-118.959416
111920001,37.64219590958151,-122.10383846386938
111920002,37.7147804,-122.16912017302604
111939002,33.99221158409448,-117.68855141727492
111939003,34.09220057022391,-117.4367703820874
111948002,33.652452,-117.720975
111966001,33.92466344759276,-118.24336949573755
112084001,32.842413449999995,-116.9780764042371
112190004,37.7956449,-122.4048543
112190006,37.741097,-122.384726
112190008,37.7740772,-122.4469036
112385005,33.6293756,-117.93706147156963
112394001,37.4140635,-121.9410002
112455001,33.84100261145987,-117.94169872287662
112525002,44.54920525,-122.91044412672927
112525003,44.52163924040232,-122.90521986299213
112561001,38.0285983,-120.3861569
112570001,34.1799037484538,-118.5390054902616
112826001,37.9694356,-122.3365901773314
113193002,35.6504991,-120.6707462
113193003,35.11475667200021,-120.58130142140692
113218001,32.744661550000004,-116.94070285099852
113333001,37.322366,-122.0464916
113573002,33.71854654482775,-116.22068829861506
113573003,33.56934,-116.0952467
113573005,33.819603,-116.532406
113582001,32.880886,-117.167324
113634001,37.9686779,-122.07042180855788
113980001,33.883844749999994,-118.33027803674338
113980002,33.91044012244898,-118.3522597755102
113980003,33.9675307244898,-118.3562258265306
114433001,39.9500901,-120.968011990122
114460001,38.648891000000006,-121.49750293928454
114549001,34.42923405,-119.7172778047987
114585001,36.9643361,-121.9979004
114716001,37.3617114,-122.128271699476
114734001,32.7169643,-117.1700668
114761001,40.79899593548402,-124.16514140483942
114789001,36.76793395,-119.79659135477152
114789002,36.69953810440921,-119.77547214766572
114813001,36.725980207211016,-119.73635563248956
114813004,35.35107105,-119.14223452420684
114813005,37.32657435,-120.47103045
114840001,34.147551,-118.1401529
114859001,33.8760825,-117.91708852390022
114938001,36.9720652,-121.5684390749517
114938003,36.852396285714285,-121.40320381632654
114938004,37.084607161958544,-121.6012956159785
114938005,37.1906796,-121.74998107163746
115001003,34.20574592206123,-118.22906384310808
115010001,34.148831305920005,-118.25515703871191
115214001,37.87554315,-122.26187415
115296001,32.81624805,-117.0054473694323
115393001,36.6734024,-121.66864363737731
115393003,36.6721795,-121.60398239136336
115658001,37.70592389617956,-122.4610373609217
115746001,34.421235,-119.580987
115861001,32.8293195,-115.50553593795672
115931001,37.369369,-121.969114
116226001,33.6412885,-117.8657585733902
117104001,34.09927,-117.829125
117140014,34.065776502241505,-117.6139917462444
117140021,34.40816685641244,-118.56791692248912
117168001,33.548326483547854,-117.78184545660471
117247001,37.7940769,-122.2631891
117627001,33.91160765,-117.49949725355692
117627002,33.87061,-117.54034330718991
117645001,33.8317548,-118.2155376
117645002,33.7898599,-118.1784701
117751003,34.2210692,-118.42210972667206
117751004,46.3144754,11.0480288
117894001,38.008215,-121.85777
117946002,34.04911426530612,-118.27038763265308
118134001,35.38608190909091,-119.0235659090909
118347002,38.076251,-122.573381
118684001,39.1889583,-123.2271886
118684002,39.02055000671141,-122.91591267114092
118684003,39.41262164707181,-123.34878108587644
118684005,39.4219269,-123.8113107319018
118912002,33.0189669,-117.2785712
118912003,33.203210061690555,-117.36634767788796
118912004,33.11714326513527,-117.27544667003464
118930001,37.39402035,-121.98496465174418
118958001,34.195174,-119.181227
118976002,37.660548,-121.038182
118994002,37.95148048648649,-122.33266294594594
118994003,37.6740133,-122.0848973
118994004,37.67221765,-122.0825090453153
118994006,37.3481164871167,-121.94771294421676
119058001,36.5994812,-121.89739407573188
119067002,36.64623407990248,-121.80091302607042
119067003,36.66878890567687,-121.8062032820952
119137001,34.2996156,-118.8366648656698
119173001,34.08311075643524,-118.480098662321
119173002,34.03094625,-118.27730133333334
119216002,33.67454925,-117.16674329509942
119216004,33.917947733205345,-116.91094798425384
119270001,34.10072708333333,-118.33707375
119270002,36.0861474,-86.699614
119553004,34.141533,-118.3882896
119553008,36.83750115129989,-119.72392524240328
119553009,40.58126330465712,-122.3579192532962
119605014,38.5925626,-121.27968998409877
119605020,32.7725477,-117.0308293
119775001,32.713571976850154,-117.15332031990792
120069001,34.06227354285714,-117.75118802857142
120078001,34.071885,-117.949201
120087001,34.189136441176466,-118.47297505882352
120184001,37.515251,-122.283712
120290002,37.5172553,-122.0046816089338
120342001,33.6723284,-117.9136366
120342002,33.6172424,-117.9176024
120403005,34.00703895,-118.39205105
120421001,34.163043,-119.159316
120421002,34.209314,-119.07279140816328
120698001,37.38281465,-122.18704242305247
120768002,34.15313377799177,-118.15105575439048
120768003,37.3027669,-121.95059843603974
120795001,37.8766086,-122.26294
120883001,37.98042375,-121.31284719832666
120971002,33.137031,-117.0518683
120971004,33.023228,-117.089529
121044004,34.17946865,-118.1630312902557
121150001,34.0385744,-118.7070564
121150006,46.3144754,11.0480288
121150009,46.3144754,11.0480288
121150010,46.3144754,11.0480288
121150011,46.3144754,11.0480288
121150012,33.977792,-118.392819
121150013,46.3144754,11.0480288
121150015,38.90088302337421,-77.04514756720086
121150016,34.1382598,-118.7116154
121309001,32.7162067,-117.2499474
121309004,32.7772586,-117.1082083
121309006,32.7322483,-117.2227955
121309007,32.6420175,-117.0011129
121309008,32.71919075,-117.15368875
121309010,32.81624805,-117.0054473694323
121309011,33.1921236,-117.3030889
121363001,36.04823,-119.014415
121433001,34.0759318,-118.0416825
121619002,33.726344,-117.9100115089815
121619003,33.7096533,-117.83292960457707
121619004,33.7485648,-117.85103885597243
121619005,33.7300254,-117.8856877
121637001,40.59730022700464,-122.38609373753172
121691008,46.3144754,11.0480288
121691013,37.970141778675846,-122.5645644138225
121707003,41.77266854069768,-124.20995165116278
121859001,34.10701887491861,-117.63148747115515
121886002,33.928051654512345,-118.05798364051954
121886004,34.0726108,-118.0359911
122180003,38.58108645,-121.5232289668498
122205001,33.548652649999994,-117.66234290122904
122296005,36.83907677321934,-119.75053272914036
122409002,32.6721349,-115.49215177770594
122409003,46.3144754,11.0480288
122436001,32.7723935,-117.1901877
122436002,46.3144754,11.0480288
122506001,37.77553895,-122.42039410412396
122597001,37.7245167,-122.47999485908868
122597002,37.7888565,-122.393168
122597003,37.891575,-122.449775
122612008,37.322366,-122.0464916
122612009,37.7703081,-122.4177209
122658001,37.99525565,-121.31930966349556
122658004,37.7881874,-121.5380633
122685001,36.327842,-119.3498219
122694002,35.35334116778523,-119.06125132885906
122728001,38.81852655503359,-121.292640832844
122755002,36.794098862464736,-121.785082710103
122755004,37.33607355,-121.81716794502572
122755005,37.3139079,-121.9382107
122834001,35.360039,-119.060721
122834002,33.79546889795918,-116.38826526530612
122931001,37.3505152,-121.93671710067976
122931002,37.87700183300246,-122.25858769205117
123013005,38.4228931,-122.76805338368492
123095001,34.15313463662626,-118.15114024402467
123217002,36.31727605,-119.68332988419684
123217003,36.1907228,-119.2807116098731
123280001,40.5648248,-122.31440946885272
123299001,40.62736705,-122.31431746401172
123299002,40.5850475,-122.391606
123299003,40.15921006818182,-122.22397727272728
123299004,40.7108204,-122.9251989
123299005,40.884815632653066,-121.64830214285716
123341001,38.79423343971708,-121.20588488594174
123341002,39.23570224448317,-121.0529663075423
123341003,38.748799447928384,-121.28441624971263
123341004,39.3220983,-120.2053468
123350001,37.30699465306122,-120.4954684489796
123448001,33.7661238,-117.85208254482129
123484002,41.706874419855566,-122.64770264559807
123493001,38.51571152040817,-121.44174202040816
123527001,34.0870562,-117.31073684033343
123554001,37.84676358947333,-122.10940457148502
123563003,38.13536259999999,-122.20355540816124
123563004,38.3942267,-121.94155462353854
123633002,34.062631387755104,-118.28155948979592
123642001,33.78796623999642,-117.87363308065456
123651001,33.6628044,-117.9009022274894
123800001,32.6420175,-117.0011129
123800002,32.55575085,-117.05412466696924
123800003,32.675167627574275,-117.10675880105944
123800005,32.563062,-116.9682601
123961002,34.02186895,-118.285857923125
123961005,38.5781318,-121.48196239421536
123961006,33.980405510204086,-118.44042783673468
123961007,34.083937,-118.151796
123961008,32.89736235,-117.1801090454048
123961009,33.94564297291777,-118.39000100014628
124292001,34.3575302,-119.0615889
124292002,42.7123655614921,-72.44769250714499
124487001,38.6465818028169,-121.36167505633804
124681001,33.9772368,-118.2251837
125028001,34.2760614,-119.2329858
125037001,34.25712767272727,-119.23314234545455
125462001,36.147582,-120.35872729530202
125532001,38.55506615217392,-121.371387
125532009,34.06991341371445,-117.5527395854484
125718001,33.121604,-117.046125
125727002,37.7913826,-122.44491868454917
125897002,32.695614,-117.141112
126076001,34.085358625,-118.34663775
126119004,39.17552035158668,-121.63457767965464
126207001,40.40700532608695,-104.76745722826088
126207003,40.083890080809006,-104.78198120834472
126207005,40.4561828811836,-105.00026245137396
126289001,39.6079724,-105.0181728
126289002,39.54142445,-104.80953396425885
126289003,39.4090336,-104.8873406
126359001,39.68616995,-104.8764948
126562003,39.745191250000005,-104.83758714153406
126580001,38.8920201,-104.79894106238392
126678001,38.8480439,-104.8239509314005
126711001,39.5462992,-107.32419937363922
126748001,40.0787877,-108.78966766323444
126748002,40.5214731,-107.5479573
126775001,39.7494986,-105.2220648
126863002,39.7267633,-104.87907
126942006,39.77196365,-104.9928534
126951001,39.778719413994246,-104.85410613452912
126979002,38.91671,-76.860209
127060001,39.6802956,-104.9577792
127060002,37.272198,-107.8841786
127060003,39.54263977770693,-107.32477033223812
127389001,38.06714925,-102.61596174382645
127556002,38.47765220408163,-107.87449691836734
127556003,39.0964472,-108.5880988357383
127617002,39.736876800000005,-104.43516784056746
127653003,40.014612447868544,-105.20882248946866
127732001,40.636912,-103.197652
127732002,40.1167528,-102.7244167
127741002,40.421367,-105.002794256126
127741003,39.73041765306122,-104.8833692755102
127778001,37.9711204,-103.5438322
127820005,39.004245,-104.795803
127884001,38.2631861,-104.63717188200464
127884004,37.2886146,-107.8743135
127884005,37.2240229,-107.5989685
127945001,39.742249,-105.071893
127954001,39.76339295,-104.9414366
128188001,39.11631955,-108.53064205
128188002,38.307193,-104.6606879
128258001,37.17304425,-104.5136877378207
128258002,37.46824291842907,-105.8718144562013
128337001,39.91369277318038,-104.9429718330841
128577001,41.997405,-72.5700428378236
128744001,41.223043,-73.2410496
128744002,41.5346936,-72.9721215
128771001,41.6903388,-72.7685679
128780001,41.6667909,-72.781251
128902001,41.37913335,-72.10653061495535
129002001,41.3830119,-72.8979374
129020002,41.73344545,-72.79234525803653
129181001,41.92395875,-72.596602679679
129215001,41.7211,-72.22575821395444
129349001,41.3945661,-72.8575929
129491001,41.76999315,-72.70764083758412
129525006,41.78581215,-72.70340739359295
129756001,41.53963565,-72.61104923611452
129756004,41.5340643,-72.8266354
129774001,41.32765375,-72.09621002993681
129923001,41.65941835,-72.75455032928733
129932001,41.9820611,-72.451063
129941001,41.2910455,-72.9613788
130174001,41.20173955708495,-73.1864372383126
130174003,41.995157,-72.5711601
130174004,41.56564505,-73.00905408795578
130174006,42.31792995,-71.79988500169463
130174009,41.3499133,-72.1004311
130174010,42.0732858,-71.044229
130183001,41.5346635,-73.08201630907968
130226002,41.4147625,-72.8338962
130253004,46.3144754,11.0480288
130253006,46.3144754,11.0480288
130314002,41.7683942,-72.6757975
130396001,41.30399375,-72.92788932772461
130606001,41.70693189138893,-72.87702914971663
130606002,41.6804757,-72.9462695
130697001,41.557017074830725,-72.65687340704025
130794001,41.4506156,-72.814486
130794002,41.2558311,-72.99284586491589
130837001,38.77141195,-75.14388955257427
130907002,38.6970173,-75.40578940133398
130907004,39.740384,-75.552819
130934002,39.7412268,-75.5827371
130934003,38.6969007,-75.41160933419877
130934004,39.16328802040816,-75.52647328571429
130943001,39.6757506,-75.75002214672656
130943002,38.7844669,-75.16173779719655
130943003,39.7607091018745,-75.57608382341067
130943005,38.63456615,-75.45946942154438
130943006,39.147105550623344,-75.50350421276339
131113001,39.68213315,-75.58699781308974
131113004,38.6969007,-75.41160933419877
131113006,39.20200873479326,-75.55888050201511
131113008,39.6896218,-75.61243897173662
131113012,39.44563089394246,-75.05523606190162
131113018,39.8276797,-75.54682891693108
131113019,39.7804923,-75.1226476141655
131113022,40.22132885,-74.76391461604828
131159004,46.3144754,11.0480288
131159005,46.3144754,11.0480288
131159006,46.3144754,11.0480288
131399002,39.05352006666666,-76.88681233333334
131399003,38.9004653,-77.00864135088322
131399009,38.87508630000001,-77.01393482871367
131469001,38.9352086,-77.0564501
131469002,38.9352086,-77.0564501
131469011,38.9352086,-77.0564501
131496001,38.9078474,-77.0716579
131496003,46.3144754,11.0480288
131496005,46.3144754,11.0480288
131496006,46.3144754,11.0480288
131520006,38.943098,-77.060628
131830001,38.9101365,-77.0650723
132374001,26.24277795,-80.19250257049895
132408001,30.962511650000003,-85.50440069795295
132471002,28.5682092,-81.2771812
132675001,29.950351,-82.11519336363637
132693001,28.384261,-80.758303
132693002,28.17092526566834,-80.67185974960621
132709001,26.077046694445848,-80.23181730478345
132709002,26.243105,-80.172514
132709003,26.00692745,-80.23518173866537
132709004,26.1201451,-80.14193545683685
132709006,26.02957203322952,-80.37274525844585
132709008,26.06817735,-80.3943526625089
132709009,25.9872037,-80.3004713
132879001,28.3256663,-81.3751587
132903001,28.59899755,-81.19712501183949
132903006,28.55207975,-81.70898028210524
132903008,29.1837654,-81.0783504
132903009,28.42903955,-81.44216177279361
132903011,28.36746815,-81.28080685085058
132903018,28.4957849,-81.2551644
133155001,26.14115165,-81.76437015326673
133386001,29.1837654,-81.0783504
133386002,28.9995489,-80.9264807
133386006,29.2321987,-81.09884861171155
133386007,28.9290398,-81.221387
133386008,29.21536885,-81.01972278023396
133465001,26.69266305,-80.19963827954464
133492006,46.3144754,11.0480288
133508001,26.55119025,-81.88946612123496
133508002,26.9218287,-82.01942947055863
133508004,26.7469116,-81.4295485
133650001,30.42683845,-84.28510900755717
133650002,28.6257567,-81.472146
133669003,26.8864839,-80.11434534902006
133669004,26.07937884072903,-80.23843422103269
133669005,26.055915475984506,-80.11211306458607
133669006,26.1201451,-80.14193545683685
133702001,30.3348134,-81.6589211
133702003,30.3006508,-81.7196523
133702004,30.4292931,-81.7174395
133702005,30.2915028,-81.5056171
133702006,30.2216746,-81.5532346
133702007,30.61095357049897,-81.6240086379656
133702008,30.2778185,-81.8739112
133702009,30.22464397074063,-81.89321614873528
133711002,30.4429211,-84.34104785350698
133809001,28.03314070563195,-82.38402062859215
133845001,30.23887905,-81.58126169961129
133854001,25.97790745,-80.29135690846104
133863001,27.95911465,-82.51432993960873
133872001,28.5765039,-81.36750142338656
133872002,39.6683192,-104.9752425679618
133951006,46.3144754,11.0480288
133960001,24.580226075913128,-81.74592770076478
134024001,29.6201942,-82.3400703
134097002,30.1892365,-85.7227234
134097003,46.3144754,11.0480288
134130001,29.6328837,-82.34901302237435
134130002,30.35056482608696,-81.66375626086956
134130003,28.36653093939394,-81.28888657575757
134130006,29.89240345,-81.313166
134130007,27.334208032258065,-82.53852296774194
134130010,46.3144754,11.0480288
134130011,30.4753205,-86.57330926943212
134130012,28.102997,-81.712959
134130015,26.08443365,-80.2385074600466
134130018,27.425836,-80.40755
134130019,28.63887228331121,-81.55106076379579
134130020,29.13559918978031,-83.03243927075368
134130022,30.545671,-84.59560559190476
134130028,25.5103243,-80.5010833
134130030,30.7772307,-87.1423652
134130033,25.84474775,-80.2672673055238
134495004,27.96945835,-82.32839651553064
134495008,27.88697405,-82.31111246611843
134608004,27.6332692,-80.4553565
134608006,27.45306877677507,-80.35499520924412
134714001,29.162229,-80.997124
135081003,30.503767,-84.248576
135081004,27.384532,-82.44577990009418
135081005,29.2045315,-81.07450737268132
135081006,28.07477744413949,-81.97913610336158
135081008,28.096167,-80.621883
135081015,26.7146194,-80.10655944697501
135081016,46.3144754,11.0480288
135179001,28.8337103,-81.6904331
135188002,28.7366813877444,-82.0626463234607
135188003,28.55207975,-81.70898028210524
135267001,26.6472083,-81.8389124
135294001,25.79454655,-80.2081569335379
135337001,27.781960836734697,-82.71235248979592
135391001,27.43822885,-82.59177336795199
135391002,27.0929148,-82.4442911
135391003,27.37813120134228,-82.42333667114094
135647001,25.91544235,-80.29435731679771
135717009,25.865054,-80.31884817864321
135726003,25.7322383,-80.1629688
135735001,28.470006,-81.4161926474838
136145001,30.473106766295416,-83.41947559282158
136215016,39.59141185,-104.88735696123344
136233003,30.7620551,-86.56167639854839
136233004,30.7285198,-86.1331107
136233005,30.3714306,-86.18266953236733
136400004,28.443597645968804,-82.6337018038631
136400005,28.19243390651249,-82.32502531735949
136473001,30.4776686,-87.1976103
136473004,30.411748954545452,-87.22117327272727
136473005,30.358219,-87.157761
136473006,30.97344286074954,-87.25747548549847
136516002,27.99010275,-81.89059472294538
136516004,27.901152,-81.588029
136516006,27.91579385,-81.76488768108392
136516007,28.0130442,-81.8087458
136516008,27.981945161073824,-82.00738630872483
136826001,25.60040635,-80.39058649181665
137023002,29.935557,-81.361816
137032008,27.95520005,-82.48214790721903
137078002,27.74006258291457,-82.67918266331658
137078003,27.9669153,-82.735192
137078004,27.838061,-82.728572
137078006,27.860085,-82.795403
137078007,27.77769265,-82.72943681528565
137078008,28.1229663,-82.7611313
137078010,27.757827,-82.662869
137096001,29.6800845,-82.4331023
137096002,29.654836214285712,-82.33093003061224
137096003,29.677992056856187,-82.27549923076923
137096004,29.94456163265306,-82.11107085714286
137096005,29.53216385,-82.52879881888356
137120001,27.285006591836733,-82.49764997959184
137209002,28.63381362342297,-81.17471845009011
137245001,26.0320181,-80.1982521
137281001,29.64651865,-81.68164138276428
137281003,29.913622473309683,-81.35999802402092
137281005,29.639826,-81.6536
137315001,27.56992766265177,-81.5121516430795
137315005,27.595530239583333,-81.50192759375
